"id","district_id","name"
"6264","636","CIAMPANAN"
"6267","636","CINEAM"
"6270","636","RAJADATU"
"6273","636","ANCOL"
"6276","636","NAGARATENGAH"
"6279","636","PASIRMUKTI"
"6282","636","MADIASARI"
"6285","639","SIRNAJAYA"
"6288","639","KARANG JAYA"
"6291","639","KARANGLAYUNG"
"6294","639","CITALAHAB"
"6297","642","CIHAUR"
"6300","642","CILANGKAP"
"6303","642","PASIRPANJANG"
"6306","642","CIBEBER"
"6309","642","KAMULYAN"
"6312","642","MANONJAYA"
"6315","642","MARGALUYU"
"6318","642","PASIRBATANG"
"6321","642","KALIMANGGIS"
"6324","642","MARGAHAYU"
"6327","642","BATUSUMUR"
"6330","642","GUNAJAYA"
"6333","645","CINUNJANG"
"6336","645","GUNUNGTANJUNG"
"6339","645","BOJONGSARI"
"6342","645","JATIJAYA"
"6345","645","TANJUNGSARI"
"6348","645","GIRIWANGI"
"6351","645","MALATISUKA"
"6354","648","CIKUNTEN"
"6357","648","SINGAPARNA"
"6360","648","CIPAKAT"
"6363","648","CINTARAJA"
"6366","648","CIKUNIR"
"6369","648","COKADONGDONG"
"6372","648","SUKAASIH"
"6375","648","SUKAMULYA"
"6378","648","SINGASARI"
"6381","648","SUKAHERANG"
"6384","651","SUKASUKUR"
"6387","651","SALEBU"
"6390","651","MANGUNREJA"
"6393","651","MARGAJAYA"
"6396","651","PASIRSALAM"
"6399","651","SUKALUYU"
"6402","654","SUKARAME"
"6405","654","SUKAMENAK"
"6408","654","SUKAKARSA"
"6411","654","PADASUKA"
"6414","654","SUKARAPIH"
"6417","654","WARGAKERTA"
"6420","657","KERSAMAJU"
"6423","657","NANGTANG"
"6426","657","PUSPARAJA"
"6429","657","JAYAPURA"
"6432","657","LENGKONGJAYA"
"6435","657","NANGERANG"
"6438","657","SUKAMANAH"
"6441","657","SIRNARAJA"
"6444","657","CIDUGALEUN"
"6447","657","PARENTAS"
"6450","657","PUSPAMUKTI"
"6453","657","TENJONAGARA"
"6456","657","CIGALONTANG"
"6459","657","SIRNAGALIH"
"6462","657","TANJUNGKARANG"
"6465","657","SIRNAPUTRA"
"6468","660","ARJASARI"
"6471","660","CIAWANG"
"6474","660","CIGADOG"
"6477","660","LINGGAWANGI"
"6480","660","JAYAMUKTI"
"6483","660","MANDALAGIRI"
"6486","660","LINGGAMULYA"
"6489","663","CILAMPUNGHILIR"
"6492","663","RANCAPAKU"
"6495","663","MEKARJAYA"
"6498","663","CISARUNI"
"6501","663","PADAKEMBANG"
"6504","666","SARIWANGI"
"6507","666","SUKAHARJA"
"6510","666","JAYARATU"
"6513","666","LINGGASIRNA"
"6516","666","SIRNASARI"
"6519","666","SUKAMULIH"
"6522","666","SELAWANGI"
"6525","666","JAYAPUTRA"
"6528","669","LINGGAJATI"
"6531","669","TAWANGBANTENG"
"6534","669","SINAGAR"
"6537","669","GUNUNGSARI"
"6540","669","SUKAMAHI"
"6543","669","SUKAGALIH"
"6546","669","SUKARATU"
"6549","669","INDRAJAYA"
"6552","672","CISAYONG"
"6555","672","SUKAJADI"
"6558","672","SUKASUKUR"
"6561","672","SUKAMUKTI"
"6564","672","NUSAWANGI"
"6567","672","CIKADU"
"6570","672","CILEULEUS"
"6573","672","JATIHURIP"
"6576","672","SUKASETIA"
"6579","672","PURWASARI"
"6582","672","SUKARAHARJA"
"6585","672","MEKARWANGI"
"6588","672","SANTANAMEKAR"
"6591","675","BANYURASA"
"6594","675","CALINCING"
"6597","675","SUKAHENING"
"6600","675","KIARAJANGKUNG"
"6603","675","KUDADEPA"
"6606","675","BANYURESMI"
"6609","675","SUNDAKERTA"
"6612","678","DAWAGUNG"
"6615","678","RAJAPOLAH"
"6618","678","MANGGUNGJAYA"
"6621","678","MANGGUNGSARI"
"6624","678","SUKARAJA"
"6627","678","RAJAMANDALA"
"6630","678","SUKANAGALIH"
"6633","678","TANJUNGPURA"
"6636","681","CONDONG"
"6639","681","BOJONGGAOK"
"6642","681","SINDANGRAJA"
"6645","681","KARANGMULYA"
"6648","681","GERESIK"
"6651","681","KARANGSEMBUNG"
"6654","681","TANJUNGMEKAR"
"6657","681","KARANGRESIK"
"6660","684","GOMBONG"
"6663","684","BUGEL"
"6666","684","MARGASARI"
"6669","684","PAKEMITAN"
"6672","684","CIAWI"
"6675","684","SUKAMANTRI"
"6678","684","PASIRHUNI"
"6681","684","CITAMBA"
"6684","684","KERTAMUKTI"
"6687","684","KURNIABAKTI"
"6690","684","PAKAMITANKIDUL"
"6693","687","KADIPATEN"
"6696","687","DIRGAHAYU"
"6699","687","CIBAHAYU"
"6702","687","MEKARSARI"
"6705","687","BUNIASIH"
"6708","687","PAMOYANAN"
"6711","690","CIPACING"
"6714","690","PAGERAGEUNG"
"6717","690","SUKAMAJU"
"6720","690","TANJUNGKERTA"
"6723","690","PUTERAN"
"6726","690","GURANTENG"
"6729","690","NANGGEWER"
"6732","690","SUKAPADA"
"6735","690","PAGERSARI"
"6738","690","SUKADANA"
"6741","693","CIPONDOK"
"6744","693","SUKAMENAK"
"6747","693","SUKARATU"
"6750","693","BANJARSARI"
"6753","693","TANJUNGSARI"
"6756","693","SUKAPANCAR"
"6759","693","SUKARESIK"
"6762","693","MARGAMULYA"
"6765","696","CIAMIS"
"6768","696","KERTASARI"
"6771","696","MALEBER"
"6774","696","CIGEMBOR"
"6777","696","BENTENG"
"6780","696","LINGGASARI"
"6783","696","SINDANGRASA"
"6786","696","PAWINDAN"
"6789","696","CISADAP"
"6792","696","IMBANAGARA"
"6795","696","IMBANAGARA RAYA"
"6798","696","PANYINGKIRAN"
"6801","699","CIKONENG"
"6804","699","MARGALUYU"
"6807","699","SINDANGSARI"
"6810","699","PANARAGAN"
"6813","699","DARMACAANG"
"6816","699","KUJANG"
"6819","699","NASOL"
"6822","699","CIMARI"
"6825","699","GEGEMPALAN"
"6828","702","HANDAPHERANG"
"6831","702","CIHARALANG"
"6834","702","BOJONGMENGGER"
"6837","702","KARANGKAMULYAN"
"6840","702","KERTABUMI"
"6843","702","CIJEUNGJING"
"6846","702","PAMALAYAN"
"6849","702","DEWASARI"
"6852","702","UTAMA"
"6855","702","KERTAHARJA"
"6858","702","KARANGANYAR"
"6861","705","GUNUNGSARI"
"6864","705","SADANANYA"
"6867","705","WERASARI"
"6870","705","MANGKUBUMI"
"6873","705","TANJUNGSARI"
"6876","705","BENDASARI"
"6879","705","SUKAJADI"
"6882","705","MEKARJADI"
"6885","708","CIDOLOG"
"6888","708","JANGGALA"
"6891","708","HEGARMANAH"
"6894","708","JELEGONG"
"6897","708","CIPARAY"
"6900","708","SUKASARI"
"6903","711","SUKAMULYA"
"6906","711","SUKAHURIP"
"6909","711","CIJULANG"
"6912","711","SUKAMAJU"
"6915","711","SUKASETIA"
"6918","711","SUMBERJAYA"
"6921","711","CIHAURBEUTI"
"6924","711","PASIRTAMIANG"
"6927","711","PADAMULYA"
"6930","711","PAMOKOLAN"
"6933","711","SUKAHAJI"
"6936","714","MEDANGLAYANG"
"6939","714","PANUMBANGAN"
"6942","714","SUKAKERTA"
"6945","714","GOLAT"
"6948","714","SINDANGHERANG"
"6951","714","BANJARANGSANA"
"6954","714","PAYUNGAGUNG"
"6957","714","TANJUNGMULYA"
"6960","714","PAYUNGSARI"
"6963","714","JAYAGIRI"
"6966","714","KERTARAHARJA"
"6969","714","SINDANGMUKTI"
"6972","714","SINDANGBARANG"
"6975","714","BUANAMEKAR"
"6978","717","PANJALU"
"6981","717","KERTAMANDALA"
"6984","717","CIOMAS"
"6987","717","SANDINGTAMAN"
"6990","717","MAPARAH"
"6993","717","BAHARA"
"6996","717","HUJUNGTIWU"
"6999","717","MANDALARE"
"7002","720","KAWALI"
"7005","720","TALAGASARI"
"7008","720","KARANGPAWITAN"
"7011","720","WINDURAJA"
"7014","720","MARGAMULYA"
"7017","720","CITEUREUP"
"7020","720","PURWASARI"
"7023","720","SINDANGSARI"
"7026","720","KAWALIMUKTI"
"7029","720","SELASARI"
"7032","720","LINGGAPURA"
"7035","723","PANAWANGAN"
"7038","723","SAGALAHERANG"
"7041","723","NAGARAPAGEUH"
"7044","723","NAGARAJATI"
"7047","723","NAGARAJAYA"
"7050","723","KERTAYASA"
"7053","723","INDRAGIRI"
"7056","723","CINYASAG"
"7059","723","SADAPAINGAN"
"7062","723","JAGABAYA"
"7065","723","GARDUJAYA"
"7068","723","KARANGPANINGAL"
"7071","723","BANGUNJAYA"
"7074","723","GIRILAYA"
"7077","723","KERTAJAYA"
"7080","723","NAGARAWANGI"
"7083","723","MEKARBUANA"
"7086","723","NATANEGARA"
"7089","726","BUNISEURI"
"7092","726","SELACAI"
"7095","726","JALATRANG"
"7098","726","CIPAKU"
"7101","726","CIEURIH"
"7104","726","GEREBA"
"7107","726","MUKTISARI"
"7110","726","MEKARSARI"
"7113","726","PUSAKASARI"
"7116","726","BANGBAYANG"
"7119","726","SELAMANIK"
"7122","726","CIAKAR"
"7125","726","SUKAWENING"
"7128","729","JATINAGARA"
"7131","729","SUKANAGARA"
"7134","729","CINTANAGARA"
"7137","729","DAYEUHLUHUR"
"7140","729","MULYASARI"
"7143","729","BAYASARI"
"7146","732","RAJADESA"
"7149","732","TANJUNGSUKUR"
"7152","732","TANJUNGSARI"
"7155","732","TANJUNGJAYA"
"7158","732","ANDAPRAJA"
"7161","732","SUKAHARJA"
"7164","732","SUKAJAYA"
"7167","732","TIGAHERANG"
"7170","732","SIRNABAYA"
"7173","732","SIRNAJAYA"
"7176","732","PURWARAJA"
"7179","735","SUKADANA"
"7182","735","SALAKARIA"
"7185","735","MARGAHARJA"
"7188","735","MARGAJAYA"
"7191","735","BUNTER"
"7194","735","CIPARIGI"
"7197","738","RANCAH"
"7200","738","KIARAPAYUNG"
"7203","738","CILEUNGSIR"
"7206","738","CISONTROL"
"7209","738","SITUMANDALA"
"7212","738","KAWUNGLARANG"
"7215","738","PATAKAHARJA"
"7218","738","BOJONGGEDANG"
"7221","738","KARANGPARI"
"7224","738","DADIHARJA"
"7227","738","JANGALAHARJA"
"7230","738","GIRIHARJA"
"7233","738","WANGUNSARI"
"7236","741","TAMBAKSARI"
"7239","741","MEKARSARI"
"7242","741","KASO"
"7245","741","KADUPANDAK"
"7248","741","SUKASARI"
"7251","741","KARANGPANINGAL"
"7254","744","SIDAHARJA"
"7257","744","KERTAJAYA"
"7260","744","SUKANAGARA"
"7263","744","CINTAJAYA"
"7266","744","CINTARATU"
"7269","744","SINDANGANGIN"
"7272","744","TAMBAKREJA"
"7275","744","BAREGBEG"
"7278","744","KALAPASAWIT"
"7281","744","PULOERANG"
"7284","747","KAWASEN"
"7287","747","CICAPAR"
"7290","747","CIBADAK"
"7293","747","BANJARSARI"
"7296","747","SINDANGHAYU"
"7299","747","SINDANGASIH"
"7302","747","SINDANGSARI"
"7305","747","CIHERANG"
"7308","747","PURWASARI"
"7311","747","RATAWANGI"
"7314","747","CIULU"
"7317","747","SUKASARI"
"7320","750","PAMARICAN"
"7323","750","SIDAMULIH"
"7326","750","KERTAHAYU"
"7329","750","SUKAMUKTI"
"7332","750","BANGUNSARI"
"7335","750","NEGLASARI"
"7338","750","BANTARSARI"
"7341","750","MARGAJAYA"
"7344","750","SUKAJAYA"
"7347","750","SUKAHURIP"
"7350","750","SUKAJADI"
"7353","750","SIDAHARJA"
"7356","750","PASIRNAGARA"
"7359","750","MEKARMULYA"
"7362","753","CIMARAGAS"
"7365","753","BEBER"
"7368","753","RAKSABAYA"
"7371","753","BOJONGMALANG"
"7374","753","JAYARAKSA"
"7377","756","CISAGA"
"7380","756","SIDAMULYA"
"7383","756","KEPEL"
"7386","756","WANGUNJAYA"
"7389","756","SUKAHURIP"
"7392","756","BANGUNHARJA"
"7395","756","TANJUNGJAYA"
"7398","756","MEKARMUKTI"
"7401","756","DANASARI"
"7404","756","GIRIMUKTI"
"7407","756","KARYAMULYA"
"7410","759","SINDANGKASIH"
"7413","759","GUNUNGCUPU"
"7416","759","BUDIASIH"
"7419","759","BUDIHARJA"
"7422","759","SUKARAJA"
"7425","759","SUKAMANAH"
"7428","759","SUKASENANG"
"7431","759","SUKARESIK"
"7434","759","WANASIGRA"
"7437","762","BAREGBEG"
"7440","762","SUKAMAJU"
"7443","762","MEKARJAYA"
"7446","762","SAGULING"
"7449","762","PETIRHILIR"
"7452","762","PUSAKANAGARA"
"7455","762","JELAT"
"7458","762","KARANGAMPEL"
"7461","762","SUKAMULYA"
"7464","765","SUKAMANTRI"
"7467","765","TENGGERRAHARJA"
"7470","765","CIBEUREUM"
"7473","765","SINDANGLAYA"
"7476","765","MEKARWANGI"
"7479","768","CIKUPA"
"7482","768","SUKARAHARJA"
"7485","768","LUMBUNG"
"7488","768","LUMBUNGSARI"
"7491","768","AWILUAR"
"7494","768","DARMARAJA"
"7497","768","RAWA"
"7500","768","SADEWATA"
"7503","771","BANTARDAWA"
"7506","771","PURWADADI"
"7509","771","PURWAJAYA"
"7512","771","KARANGPANINGAL"
"7515","771","SIDARAHAYU"
"7518","771","PADARINGAN"
"7521","771","PASIRLAWANG"
"7524","771","KUTAWARINGIN"
"7527","771","SUKAMULYA"
"7530","774","PASAWAHAN"
"7533","774","BANJARANYAR"
"7536","774","CIGAYAM"
"7539","774","LANGKAPSARI"
"7542","774","KALIJAYA"
"7545","774","SINDANGRASA"
"7548","774","CIKASO"
"7551","774","CIKUPA"
"7554","774","KARYAMUKTI"
"7557","774","TANJUNGSARI"
"7560","777","SINDANGJAWA"
"7563","777","CIKETAK"
"7566","777","NANGKA"
"7569","777","WINDUJANTEN"
"7572","777","KADUGEDE"
"7575","777","BABATAN"
"7578","777","CIPONDOK"
"7581","777","BAYUNING"
"7584","777","TINGGAR"
"7587","777","CIHERANG"
"7590","777","CISUKADANA"
"7593","777","MARGABAKTI"
"7596","780","PINARA"
"7599","780","CIJEUMIT"
"7602","780","CIPEDES"
"7605","780","CINIRU"
"7608","780","RAMBATAN"
"7611","780","LONGKEWANG"
"7614","780","MUNGKALDATAR"
"7617","780","GUNUNGMANIK"
"7620","780","PAMUPUKAN"
"7623","783","TANGKOLO"
"7626","783","PAMULIHAN"
"7629","783","SUBANG"
"7632","783","GUNUNGACI"
"7635","783","SITUGEDE"
"7638","783","BANGUNJAYA"
"7641","783","JATISARI"
"7644","786","SUMBERJAYA"
"7647","786","CILAYUNG"
"7650","786","CIWARU"
"7653","786","GARAJATI"
"7656","786","BAOK"
"7659","786","ANDAMUI"
"7662","786","SAGARANTEN"
"7665","786","CITUNDUN"
"7668","786","LEBAKHERANG"
"7671","786","KARANGBARU"
"7674","786","LINGGAJAYA"
"7677","786","CITIKUR"
"7680","789","CIPONDOH"
"7683","789","SINDANGJAWA"
"7686","789","CIANGIR"
"7689","789","CIBINGBIN"
"7692","789","CITENJO"
"7695","789","DUKUHBADAG"
"7698","789","BANTARPANJANG"
"7701","789","SUKAMAJU"
"7704","789","SUKAHARJA"
"7707","789","CISAAT"
"7710","792","DUKUHPICUNG"
"7713","792","WALAHARCAGEUR"
"7716","792","WILANAGARA"
"7719","792","CIGEDANG"
"7722","792","LURAGUNG TONGGOH"
"7725","792","SINDANGSARI"
"7728","792","CIRAHAYU"
"7731","792","MARGASARI"
"7734","792","SINDANGSUKA"
"7737","792","CIKANDANG"
"7740","792","PANYOSOGAN"
"7743","792","GUNUNGKARUNG"
"7746","792","LURAGUNG LANDEUH"
"7749","792","DUKUHMAJA"
"7752","792","BENDA"
"7755","792","CIKADUWETAN"
"7758","795","LANGSEB"
"7761","795","CINAGARA"
"7764","795","CINEUMBEUY"
"7767","795","CIPETIR"
"7770","795","LEBAKWANGI"
"7773","795","MANCAGAR"
"7776","795","BENDUNGAN"
"7779","795","SINDANG"
"7782","795","PASAYANGAN"
"7785","795","PAJAWANKIDUL"
"7788","795","PAGUNDAN"
"7791","795","MEKARWANGI"
"7794","795","MANGGARI"
"7797","798","GEWOK"
"7800","798","CIRUKEM"
"7803","798","PAKEMBANGAN"
"7806","798","SUKAIMUT"
"7809","798","CIKANANGA"
"7812","798","TAMBAKBAYA"
"7815","798","GARAWANGI"
"7818","798","SUKAMULYA"
"7821","798","MANCAGAR"
"7824","798","PURWASARI"
"7827","798","LENGKONG"
"7830","798","KARAMATWANGI"
"7833","798","CITIUSARI"
"7836","798","MEKARMULYA"
"7839","798","TEMBONG"
"7842","798","KUTAKEMBARAN"
"7845","798","KADATUAN"
"7848","801","CITANGTU"
"7851","801","KUNINGAN"
"7854","801","WINDUHAJI"
"7857","801","WINDUSENGKAHAN"
"7860","801","CIJOHO"
"7863","801","PURWAWINANGUN"
"7866","801","CIGINTUNG"
"7869","801","CIRENDANG"
"7872","801","CIPORANG"
"7875","801","AWIRARANGAN"
"7878","801","CIBINUANG"
"7881","801","KARANGTAWANG"
"7884","801","KEDUNGARUM"
"7887","801","ANCARAN"
"7890","801","KASTURI"
"7893","801","PADAREK"
"7896","804","GERESIK"
"7899","804","KADURAMA"
"7902","804","CIAWIGEBANG"
"7905","804","LEBAKSIUH"
"7908","804","CIPUTAT"
"7911","804","PAJAWAN LOR"
"7914","804","SIDARAJA"
"7917","804","KAPANDAYAN"
"7920","804","PANGKALAN"
"7923","804","CIOMAS"
"7926","804","SUKARAJA"
"7929","804","CIHAUR"
"7932","804","CIAWI LOR"
"7935","804","CIGARUKGAK"
"7938","804","SUKADANA"
"7941","804","CIHIRUP"
"7944","804","KARAMATMULYA"
"7947","804","PAMIJAHAN"
"7950","804","KARANGKAMULYAN"
"7953","804","PADARAMA"
"7956","804","CIKUBANGMULYA"
"7959","804","DUKUHDALEM"
"7962","804","MEKARJAYA"
"7965","804","CIJAGAMULYA"
"7968","807","CIHIDEUNG GIRANG"
"7971","807","CIHIDEUNG HILIR"
"7974","807","CIDAHU"
"7977","807","KERTAWINANGUN"
"7980","807","DATAR"
"7983","807","LEGOK"
"7986","807","CIKEUSIK"
"7989","807","CIEURIH"
"7992","807","CIBULAN"
"7995","807","NANGGELA"
"7998","807","JATIMULYA"
"8001","807","BUNDER"
"8004","810","SUKAMUKTI"
"8007","810","SIDAMULYA"
"8010","810","JALAKSANA"
"8013","810","SANGKANERANG"
"8016","810","SAYANA"
"8019","810","PEUSING"
"8022","810","SEMBAWA"
"8025","810","SADAMANTRA"
"8028","810","MANIS KIDUL"
"8031","810","MANIS LOR"
"8034","810","CINIRU"
"8037","810","PADAMENAK"
"8040","810","BABAKANMULYA"
"8043","810","SINDANGBARANG"
"8046","810","NANGGERANG"
"8049","813","BANDORASA WETAN"
"8052","813","BANDORASA KULON"
"8055","813","LINGGASANA"
"8058","813","LINGGARJATI"
"8061","813","BOJONG"
"8064","813","CILIMUS"
"8067","813","SETIANEGARA"
"8070","813","CIBEUREUM"
"8073","813","KALIAREN"
"8076","813","SAMPORA"
"8079","813","CARACAS"
"8082","813","LINGGAMEKAR"
"8085","813","LINGGAINDAH"
"8088","816","CIREA"
"8091","816","SUKASARI"
"8094","816","SEDA"
"8097","816","TRIJAYA"
"8100","816","RANDOBAWA GIRANG"
"8103","816","PAKEMBANGAN"
"8106","816","RANDOBAWA ILIR"
"8109","816","KERTAWINANGUN"
"8112","816","MANDIRANCAN"
"8115","816","NAGGELA"
"8118","816","NANGGERANGJAYA"
"8121","816","SALAKADOMAS"
"8124","819","SELAJAMBE"
"8127","819","CANTILAN"
"8130","819","CIBERUNG"
"8133","819","KUTAWARINGIN"
"8136","819","JAMBERAMA"
"8139","819","BAGAWAT"
"8142","819","PADAHURIP"
"8145","822","GEREBA"
"8148","822","CILAJA"
"8151","822","CIKUBANGSARI"
"8154","822","BOJONG"
"8157","822","CILOWA"
"8160","822","CIBENTANG"
"8163","822","RAGAWACANA"
"8166","822","PAJAMBON"
"8169","822","GANDASOLI"
"8172","822","KALAPAGUNUNG"
"8175","822","KRAMATMULYA"
"8178","822","CIKASO"
"8181","822","KARANGMANGU"
"8184","822","WIDARASARI"
"8187","825","CIMENGA"
"8190","825","CAGEUR"
"8193","825","SAKERTA BARAT"
"8196","825","SUKARASA"
"8199","825","PANINGGARAN"
"8202","825","CIPASUNG"
"8205","825","KAWAH MANUK"
"8208","825","CIKUPA"
"8211","825","PARUNG"
"8214","825","DARMA"
"8217","825","JAGARA"
"8220","825","BAKOM"
"8223","825","KARANGANYAR"
"8226","825","KARANGSARI"
"8229","825","SAGARAHIYANG"
"8232","825","GUNUNGSIRAH"
"8235","825","SAKERTA TIMUR"
"8238","825","TUGUMULYA"
"8241","825","SITUSARI"
"8244","828","CIGUGUR"
"8247","828","CIGADUNG"
"8250","828","WINDUHERANG"
"8253","828","SUKAMULYA"
"8256","828","CIPARI"
"8259","828","CILEULEUY"
"8262","828","PUNCAK"
"8265","828","GUNUNGKELING"
"8268","828","CISANTANA"
"8271","828","BABAKANMULYA"
"8274","831","PADABEUNGHAR"
"8277","831","KADUELA"
"8280","831","PASAWAHAN"
"8283","831","CIWIRU"
"8286","831","CIDAHU"
"8289","831","CIMARA"
"8292","831","PANIIS"
"8295","831","CIBUNTU"
"8298","831","SINGKUP"
"8301","831","PADAMATANG"
"8304","834","HAURKUNING"
"8307","834","KERTAYUGA"
"8310","834","WINDUSARI"
"8313","834","NUSAHERANG"
"8316","834","JAMBAR"
"8319","834","CIKADU"
"8322","834","KERTAWIRAMA"
"8325","834","CIASIH"
"8328","837","MUNCANGELA"
"8331","837","KAROYA"
"8334","837","SUSUKAN"
"8337","837","CIMARANTEN"
"8340","837","CIPICUNG"
"8343","837","PAMULIHAN"
"8346","837","SALAREUMA"
"8349","837","SUGANANGAN"
"8352","837","SUKAMUKTI"
"8355","837","MEKARSARI"
"8358","840","SILEBU"
"8361","840","PATALAGAN"
"8364","840","KAHIYANGAN"
"8367","840","TAJURBUNTU"
"8370","840","PANCALANG"
"8373","840","SUMBAKELING"
"8376","840","SAREWU"
"8379","840","SINDANGKEMPENG"
"8382","840","RAJAWETAN"
"8385","840","TENJOLAYAR"
"8388","840","MEKARJAYA"
"8391","840","TARIKOLOT"
"8394","840","DANALAMPAH"
"8397","843","GARATENGAH"
"8400","843","RAJADANU"
"8403","843","SINGKUP"
"8406","843","JAPARA"
"8409","843","WANO"
"8412","843","CITAPEN"
"8415","843","CENGAL"
"8418","843","CIKELENG"
"8421","843","KALIMATI"
"8424","843","DUKUHDALEM"
"8427","846","CILEUYA"
"8430","846","MARGAMUKTI"
"8433","846","GUNUNGSARI"
"8436","846","CIMAHI"
"8439","846","KANANGA"
"8442","846","CIKEUSAL"
"8445","846","MEKARJAYA"
"8448","846","SUKAJAYA"
"8451","846","MULYAJAYA"
"8454","846","CIMULYA"
"8457","849","LEGOKHERANG"
"8460","849","BUNGURBERES"
"8463","849","CILEBAK"
"8466","849","JALATRANG"
"8469","849","PATALA"
"8472","849","MADAPAJAYA"
"8475","849","CILIMUSARI"
"8478","852","CITAPEN"
"8481","852","PASIRAGUNG"
"8484","852","TUNDAGAN"
"8487","852","BUNIGEULIS"
"8490","852","HANTARA"
"8493","852","PAKAPASAN GIRANG"
"8496","852","CIKONDANG"
"8499","852","PAKAPASAN HILIR"
"8502","855","KALIMANGGIS KULON"
"8505","855","PARTAWANGUNAN"
"8508","855","CIPANCUR"
"8511","855","KERTAWANA"
"8514","855","WANASARAYA"
"8517","855","KALIMANGGIS WETAN"
"8520","858","CIMARA"
"8523","858","SUMURWIRU"
"8526","858","CIBEUREUM"
"8529","858","TARIKOLOT"
"8532","858","RANDUSARI"
"8535","858","SUKADANA"
"8538","858","KAWUNGSARI"
"8541","858","SUKARAPIH"
"8544","861","KARANGKANCANA"
"8547","861","KADUAGUNG"
"8550","861","SEGONG"
"8553","861","TANJUNGKERTA"
"8556","861","SUKASARI"
"8559","861","MARGACINA"
"8562","861","JABRANTI"
"8565","861","SIMPAYJAYA"
"8568","861","CIHANJARO"
"8571","864","GARAHAJI"
"8574","864","GALAHERANG"
"8577","864","CIPAKEM"
"8580","864","MALEBER"
"8583","864","PARAKAN"
"8586","864","KUTARAJA"
"8589","864","CIPORANG"
"8592","864","DUKUHTENGAH"
"8595","864","KARANGTENGAH"
"8598","864","MEKARSARI"
"8601","864","PADAMULYA"
"8604","864","CIKAHURIPAN"
"8607","864","KUTAMANDARAKAN"
"8610","864","MANDALAJAYA"
"8613","864","GIRIWARINGIN"
"8616","864","BUNIASIH"
"8619","867","SINDANGSARI"
"8622","867","KADUAGUNG"
"8625","867","KERTAUNGARAN"
"8628","867","SINDANGAGUNG"
"8631","867","BALONG"
"8634","867","KERTAYASA"
"8637","867","KERTAWANGUNAN"
"8640","867","BABAKANREUMA"
"8643","867","TIRTAWANGUNAN"
"8646","867","DUKUH LOR"
"8649","867","TARAJU"
"8652","867","MEKARMUKTI"
"8655","870","BUNIGEULIS"
"8658","870","JAMBUGEULIS"
"8661","870","KOREAK"
"8664","870","KARANGMUNCANG"
"8667","870","SANGKANHURIP"
"8670","870","PANAWUAN"
"8673","870","TIMBANG"
"8676","870","BABAKANJATI"
"8679","870","INDAPATRA"
"8682","870","CIBUNTU"
"8685","870","SANGKANMULYA"
"8688","873","WALED DESA"
"8691","873","WALED KOTA"
"8694","873","MEKARSARI"
"8697","873","WALED ASEM"
"8700","873","AMBIT"
"8703","873","CIUYAH"
"8706","873","GUNUNGSARI"
"8709","873","KARANGSARI"
"8712","873","CIKULAK KIDUL"
"8715","873","CIKULAK"
"8718","873","CIBOGO"
"8721","873","CISAAT"
"8724","876","LEUWEUNGGAJAH"
"8727","876","TENJOMAYA"
"8730","876","DAMARGUNA"
"8733","876","JATISEENG"
"8736","876","JATISEENG KIDUL"
"8739","876","CILEDUG KULON"
"8742","876","CILEDUG WETAN"
"8745","876","CILEDUG LOR"
"8748","876","CILEDUG TENGAH"
"8751","876","BOJONGNEGARA"
"8754","879","ASTANALANGGAR"
"8757","879","BARISAN"
"8760","879","LOSARI KIDUL"
"8763","879","PANGGANGSARI"
"8766","879","LOSARI LOR"
"8769","879","MULYASARI"
"8772","879","KALIRAHAYU"
"8775","879","KALISARI"
"8778","879","AMBULU"
"8781","879","TAWANGSARI"
"8784","882","PABEDILAN KIDUL"
"8787","882","PABEDILAN WETAN"
"8790","882","PABEDILAN KULON"
"8793","882","PABEDILAN KALER"
"8796","882","SILIH ASIH"
"8799","882","TERSANA"
"8802","882","PASURUAN"
"8805","882","DUKUHWIDARA"
"8808","882","KALIBUNTU"
"8811","882","KALIMUKTI"
"8814","882","SIDARESMI"
"8817","882","BABAKAN LOSARI"
"8820","882","BABAKAN LOSARI LOR"
"8823","885","CANGKUANG"
"8826","885","SERANG WETAN"
"8829","885","SERANG KULON"
"8832","885","GEMBONGAN MEKAR"
"8835","885","GEMBONGAN"
"8838","885","BABAKAN GEBANG"
"8841","885","BABAKAN"
"8844","885","BOJONGGEBANG"
"8847","885","SUMBER KIDUL"
"8850","885","SUMBER LOR"
"8853","885","KUDUMULYA"
"8856","885","KUDUKERAS"
"8859","885","PAKUSAMBEN"
"8862","885","KARANGWANGUN"
"8865","888","TAMBELANG"
"8868","888","KARANGSUWUNG"
"8871","888","KARANGTENGAH"
"8874","888","KALIMEANG"
"8877","888","KARANGMALANG"
"8880","888","KARANGMEKAR"
"8883","888","KUBANGKARANG"
"8886","888","KARANGSEMBUNG"
"8889","891","LEUWIDINGDING"
"8892","891","ASEM"
"8895","891","CIPEUJEUH KULON"
"8898","891","CIPEUJEUH WETAN"
"8901","891","SINDANGLAUT"
"8904","891","LEMAHABANG KULON"
"8907","891","LEMAHABANG"
"8910","891","SIGONG"
"8913","891","SARAJAYA"
"8916","891","PICUNGPUGUR"
"8919","891","TUK KARANGSUWUNG"
"8922","891","BELAWA"
"8925","891","WANGKELANG"
"8928","894","KARANGAMANGU"
"8931","894","SUSUKAN LEBAK"
